13512.93 ,60.38 ,16.00 
13636.75 ,60.48 ,16.05 
13798.61 ,60.59 ,16.11 
13977.58 ,60.73 ,16.18 
14052.60 ,60.89 ,16.21 
13913.51 ,61.05 ,16.16 
14101.67 ,61.15 ,16.23 
14215.79 ,61.26 ,16.27 
14433.81 ,61.38 ,16.35 
14302.97 ,61.54 ,16.31 
14534.75 ,61.64 ,16.39 
14702.90 ,61.77 ,16.45 
14579.85 ,61.92 ,16.41 
14820.10 ,62.02 ,16.50 
14908.31 ,62.15 ,16.53 
14920.50 ,62.29 ,16.53 
14954.01 ,62.40 ,16.55 
15099.00 ,62.49 ,16.60 
15361.70 ,62.59 ,16.69 
15296.71 ,62.75 ,16.67 
15407.75 ,62.87 ,16.71 
15514.10 ,62.98 ,16.75 
15422.63 ,63.10 ,16.72 
15660.10 ,63.17 ,16.80 
15875.60 ,63.28 ,16.88 
15648.99 ,63.42 ,16.80 
16032.00 ,63.48 ,16.93 
15762.28 ,63.62 ,16.84 
15978.42 ,63.66 ,16.92 
16076.27 ,63.73 ,16.95 
16296.75 ,63.81 ,17.02 
16184.40 ,63.93 ,16.99 
16487.96 ,64.00 ,17.09 
16306.42 ,64.12 ,17.03 
16486.19 ,64.18 ,17.09 
16816.77 ,64.26 ,17.20 
16617.05 ,64.40 ,17.14 
16947.70 ,64.48 ,17.24 
16632.95 ,64.61 ,17.14 
16828.52 ,64.64 ,17.21 
17004.34 ,64.70 ,17.27 
17194.11 ,64.78 ,17.33 
17411.37 ,64.90 ,17.40 
17380.03 ,65.05 ,17.39 
17285.02 ,65.17 ,17.36 
17217.10 ,65.25 ,17.34 
17289.38 ,65.27 ,17.36 
17379.71 ,65.29 ,17.39 
17597.22 ,65.32 ,17.46 
17615.39 ,65.39 ,17.47 
17562.95 ,65.45 ,17.45 
17757.50 ,65.48 ,17.51 
17621.54 ,65.54 ,17.47 
17929.77 ,65.55 ,17.57 
18046.08 ,65.62 ,17.61 
18113.60 ,65.71 ,17.63 
18080.80 ,65.80 ,17.62 
18022.25 ,65.86 ,17.60 
18287.40 ,65.89 ,17.68 
18185.96 ,65.96 ,17.65 
18281.10 ,66.00 ,17.68 
18157.84 ,66.04 ,17.65 
18252.01 ,66.04 ,17.68 
18506.57 ,66.04 ,17.75 
18586.81 ,66.09 ,17.78 
18473.45 ,66.16 ,17.74 
18483.40 ,66.19 ,17.75 
18649.41 ,66.19 ,17.80 
18721.22 ,66.23 ,17.82 
18536.56 ,66.28 ,17.77 
18866.60 ,66.26 ,17.87 
18839.85 ,66.32 ,17.86 
18831.68 ,66.36 ,17.86 
18820.75 ,66.38 ,17.85 
18734.65 ,66.39 ,17.83 
18824.30 ,66.36 ,17.85 
18857.75 ,66.34 ,17.86 
18912.26 ,66.33 ,17.88 
19093.23 ,66.32 ,17.93 
19147.58 ,66.35 ,17.95 
19234.80 ,66.39 ,17.98 
19031.66 ,66.45 ,17.92 
18966.73 ,66.44 ,17.90 
19151.78 ,66.40 ,17.95 
19218.87 ,66.39 ,17.97 
19273.65 ,66.40 ,17.99 
19117.17 ,66.42 ,17.94 
19078.57 ,66.39 ,17.93 
19306.81 ,66.35 ,18.00 
19279.01 ,66.35 ,17.99 
19164.88 ,66.35 ,17.96 
19379.43 ,66.31 ,18.02 
19250.11 ,66.32 ,17.98 
19249.99 ,66.29 ,17.98 
19330.06 ,66.26 ,18.00 
19270.74 ,66.24 ,17.99 
19214.22 ,66.21 ,17.97 
19433.03 ,66.16 ,18.03 
19280.06 ,66.16 ,17.99 
19292.01 ,66.13 ,17.99 
19230.90 ,66.09 ,17.97 
19367.22 ,66.04 ,18.01 
19374.40 ,66.02 ,18.02 
19346.34 ,66.00 ,18.01 
19114.14 ,65.97 ,17.94 
19245.10 ,65.89 ,17.98 
19226.22 ,65.83 ,17.97 
19118.60 ,65.78 ,17.94 
19252.07 ,65.70 ,17.98 
19220.57 ,65.65 ,17.97 
19236.32 ,65.61 ,17.97 
19321.11 ,65.57 ,18.00 
19072.45 ,65.55 ,17.92 
19013.74 ,65.48 ,17.90 
19085.57 ,65.39 ,17.92 
19015.73 ,65.32 ,17.90 
19086.36 ,65.24 ,17.92 
19125.22 ,65.18 ,17.93 
19128.25 ,65.14 ,17.94 
18879.38 ,65.11 ,17.86 
19046.14 ,65.02 ,17.91 
19105.26 ,64.98 ,17.93 
18865.91 ,64.96 ,17.85 
18705.04 ,64.88 ,17.80 
18642.59 ,64.76 ,17.78 
18745.43 ,64.63 ,17.81 
18765.28 ,64.54 ,17.82 
18579.49 ,64.47 ,17.76 
18627.44 ,64.36 ,17.78 
18727.28 ,64.27 ,17.81 
18388.54 ,64.22 ,17.70 
18461.04 ,64.10 ,17.72 
18497.55 ,64.00 ,17.73 
18271.17 ,63.92 ,17.66 
18281.41 ,63.80 ,17.66 
18218.67 ,63.69 ,17.64 
18251.46 ,63.57 ,17.65 
18184.79 ,63.49 ,17.63 
18267.44 ,63.39 ,17.66 
18036.52 ,63.34 ,17.58 
17934.88 ,63.24 ,17.55 
17886.23 ,63.12 ,17.54 
18047.87 ,63.00 ,17.59 
18005.93 ,62.93 ,17.57 
17732.41 ,62.88 ,17.49 
17664.94 ,62.77 ,17.46 
17621.89 ,62.64 ,17.45 
17482.86 ,62.52 ,17.40 
17399.82 ,62.38 ,17.37 
17338.64 ,62.23 ,17.35 
17276.95 ,62.09 ,17.33 
17212.17 ,61.94 ,17.31 
17064.35 ,61.81 ,17.26 
17172.03 ,61.65 ,17.30 
17008.97 ,61.54 ,17.24 
16905.05 ,61.42 ,17.21 
17136.57 ,61.28 ,17.29 
16789.08 ,61.23 ,17.17 
16835.19 ,61.10 ,17.18 
16711.20 ,61.00 ,17.14 
16486.90 ,60.89 ,17.06 
16562.85 ,60.73 ,17.09 
16591.19 ,60.61 ,17.10 
16459.24 ,60.52 ,17.06 
16300.28 ,60.42 ,17.00 
16381.45 ,60.29 ,17.03 
16078.52 ,60.21 ,16.92 
16028.63 ,60.06 ,16.91 
16103.29 ,59.91 ,16.93 
16012.18 ,59.80 ,16.90 
15735.92 ,59.70 ,16.80 
15639.55 ,59.54 ,16.77 
15721.39 ,59.36 ,16.80 
15502.86 ,59.24 ,16.72 
15429.50 ,59.08 ,16.69 
15374.96 ,58.92 ,16.67 
15203.48 ,58.77 ,16.61 
15115.91 ,58.60 ,16.58 
15195.81 ,58.43 ,16.61 
14928.79 ,58.31 ,16.51 
14893.82 ,58.14 ,16.50 
14868.56 ,57.99 ,16.49 
14734.45 ,57.85 ,16.44 
14629.47 ,57.71 ,16.40 
14632.54 ,57.55 ,16.40 
14310.04 ,57.43 ,16.28 
14311.71 ,57.24 ,16.28 
14310.44 ,57.06 ,16.28 
14269.61 ,56.92 ,16.26 
14051.02 ,56.80 ,16.18 
14099.15 ,56.65 ,16.20 
13895.36 ,56.53 ,16.12 
13914.47 ,56.37 ,16.13 
13616.32 ,56.25 ,16.01 
13612.78 ,56.07 ,16.01 
13669.36 ,55.90 ,16.03 
13531.11 ,55.79 ,15.98 
13184.90 ,55.67 ,15.84 
13226.97 ,55.46 ,15.86 
13104.54 ,55.29 ,15.81 
13022.18 ,55.11 ,15.78 
13043.00 ,54.94 ,15.79 
13022.90 ,54.81 ,15.78 
12757.28 ,54.70 ,15.67 
12909.66 ,54.54 ,15.73 
12778.68 ,54.45 ,15.68 
12582.56 ,54.36 ,15.60 
12548.22 ,54.22 ,15.58 
12356.90 ,54.10 ,15.50 
12273.38 ,53.94 ,15.47 
12238.20 ,53.77 ,15.45 
12129.69 ,53.63 ,15.41 
11974.39 ,53.48 ,15.34 
12055.10 ,53.31 ,15.38 
11833.77 ,53.19 ,15.28 
11918.96 ,53.04 ,15.32 
11730.64 ,52.93 ,15.24 
11612.89 ,52.80 ,15.19 
11510.72 ,52.66 ,15.14 
11363.09 ,52.50 ,15.08 
11432.07 ,52.32 ,15.11 
11189.94 ,52.20 ,15.00 
11174.83 ,52.03 ,14.99 
11056.76 ,51.89 ,14.94 
11116.11 ,51.74 ,14.97 
11214.22 ,51.64 ,15.02 
11193.16 ,51.61 ,15.01 
11138.31 ,51.61 ,14.98 
11179.07 ,51.60 ,15.00 
11178.96 ,51.62 ,15.00 
11183.60 ,51.67 ,15.00 
11116.16 ,51.72 ,14.97 
11166.58 ,51.76 ,14.99 
11218.09 ,51.83 ,15.02 
11311.82 ,51.92 ,15.06 
11194.34 ,52.05 ,15.00 
11416.42 ,52.15 ,15.10 
11126.55 ,52.32 ,14.97 
11265.29 ,52.39 ,15.03 
11242.27 ,52.50 ,15.02 
11213.06 ,52.60 ,15.01 
11341.08 ,52.69 ,15.07 
11124.60 ,52.82 ,14.97 
11278.38 ,52.87 ,15.04 
11218.65 ,52.97 ,15.01 
11295.08 ,53.05 ,15.04 
11153.67 ,53.15 ,14.98 
11191.59 ,53.21 ,15.00 
11167.28 ,53.26 ,14.99 
11180.35 ,53.31 ,14.99 
11203.12 ,53.36 ,15.00 
11196.84 ,53.42 ,15.00 
11221.00 ,53.47 ,15.01 
11287.60 ,53.53 ,15.04 
11149.56 ,53.61 ,14.98 
11224.48 ,53.65 ,15.01 
11208.62 ,53.70 ,15.01 
11278.64 ,53.74 ,15.04 
11103.55 ,53.81 ,14.96 
11081.98 ,53.82 ,14.95 
11114.34 ,53.81 ,14.96 
11229.02 ,53.81 ,15.01 
11152.27 ,53.85 ,14.98 
11138.38 ,53.87 ,14.97 
11050.63 ,53.89 ,14.94 
11143.65 ,53.87 ,14.98 
11135.59 ,53.88 ,14.97 
11123.81 ,53.89 ,14.97 
11259.90 ,53.90 ,15.03 
11242.01 ,53.96 ,15.02 
11095.83 ,54.01 ,14.96 
11181.64 ,54.01 ,14.99 
11175.00 ,54.03 ,14.99 
11179.65 ,54.05 ,14.99 
11314.72 ,54.07 ,15.05 
11184.79 ,54.14 ,15.00 
11043.88 ,54.16 ,14.93 
11147.73 ,54.13 ,14.98 
11240.58 ,54.13 ,15.02 
11245.18 ,54.16 ,15.02 
11226.46 ,54.19 ,15.01 
11219.09 ,54.22 ,15.01 
11039.99 ,54.24 ,14.93 
11175.37 ,54.21 ,14.99 
11129.87 ,54.20 ,14.97 
11213.92 ,54.19 ,15.01 
11250.09 ,54.21 ,15.03 
11129.90 ,54.24 ,14.97 
11141.48 ,54.23 ,14.98 
11214.42 ,54.22 ,15.01 
11233.72 ,54.24 ,15.02 
11197.13 ,54.26 ,15.00 
11194.70 ,54.27 ,15.00 
11179.94 ,54.28 ,14.99 
11196.13 ,54.28 ,15.00 
11130.17 ,54.28 ,14.97 
11345.68 ,54.27 ,15.07 
11162.99 ,54.32 ,14.99 
11292.70 ,54.32 ,15.04 
11230.32 ,54.35 ,15.02 
11160.62 ,54.36 ,14.99 
11187.55 ,54.35 ,15.00 
11215.14 ,54.34 ,15.01 
11172.68 ,54.35 ,14.99 
11256.14 ,54.33 ,15.03 
11279.34 ,54.35 ,15.04 
11103.59 ,54.37 ,14.96 
11165.71 ,54.34 ,14.99 
11264.28 ,54.32 ,15.03 
11098.05 ,54.34 ,14.96 
11086.56 ,54.31 ,14.95 
11157.91 ,54.26 ,14.98 
11142.26 ,54.25 ,14.98 
11219.03 ,54.23 ,15.01 
11219.77 ,54.24 ,15.01 
11117.88 ,54.25 ,14.97 
11093.54 ,54.23 ,14.96 
11192.08 ,54.20 ,15.00 
11192.30 ,54.21 ,15.00 
11188.73 ,54.21 ,15.00 
11124.21 ,54.22 ,14.97 
11259.21 ,54.21 ,15.03 
11166.37 ,54.23 ,14.99 
11140.47 ,54.23 ,14.98 
11125.14 ,54.22 ,14.97 
11209.78 ,54.21 ,15.01 
11224.14 ,54.22 ,15.01 
11178.02 ,54.24 ,14.99 
11338.54 ,54.24 ,15.06 
11078.19 ,54.30 ,14.95 
11161.17 ,54.27 ,14.99 
11265.47 ,54.26 ,15.03 
11136.96 ,54.28 ,14.98 
11219.42 ,54.27 ,15.01 
11129.24 ,54.28 ,14.97 
11254.40 ,54.26 ,15.03 
11160.82 ,54.29 ,14.99 
11152.36 ,54.28 ,14.98 
11134.90 ,54.27 ,14.97 
11188.13 ,54.25 ,15.00 
11326.81 ,54.25 ,15.06 
11115.55 ,54.30 ,14.97 
11250.27 ,54.28 ,15.03 
11087.96 ,54.30 ,14.95 
11152.53 ,54.27 ,14.98 
11128.86 ,54.25 ,14.97 
11233.02 ,54.23 ,15.02 
11120.76 ,54.25 ,14.97 
11143.06 ,54.23 ,14.98 
11218.00 ,54.22 ,15.01 
11324.16 ,54.23 ,15.06 
11079.01 ,54.28 ,14.95 
11079.43 ,54.26 ,14.95 
11180.98 ,54.22 ,14.99 
11233.30 ,54.22 ,15.02 
11246.84 ,54.24 ,15.02 
11227.15 ,54.27 ,15.02 
11167.64 ,54.29 ,14.99 
11266.76 ,54.28 ,15.03 
11225.00 ,54.31 ,15.01 
11185.56 ,54.33 ,15.00 
11186.21 ,54.32 ,15.00 
11205.80 ,54.32 ,15.01 
11221.82 ,54.32 ,15.01 
11293.45 ,54.33 ,15.04 
11152.74 ,54.36 ,14.98 
11165.55 ,54.35 ,14.99 
11169.36 ,54.33 ,14.99 
11142.88 ,54.32 ,14.98 
11145.23 ,54.30 ,14.98 
11166.21 ,54.28 ,14.99 
11298.75 ,54.27 ,15.05 
11300.30 ,54.30 ,15.05 
11124.15 ,54.34 ,14.97 
11199.39 ,54.32 ,15.00 
11028.25 ,54.32 ,14.93 
11288.87 ,54.26 ,15.04 
11190.55 ,54.28 ,15.00 
11162.93 ,54.29 ,14.99 
11231.69 ,54.28 ,15.02 
11172.10 ,54.29 ,14.99 
11327.37 ,54.28 ,15.06 
11127.65 ,54.33 ,14.97 
11138.54 ,54.31 ,14.98 
11273.57 ,54.29 ,15.04 
11191.40 ,54.31 ,15.00 
11294.92 ,54.31 ,15.05 
11183.78 ,54.34 ,15.00 
11223.27 ,54.34 ,15.01 
11160.86 ,54.34 ,14.99 
11293.57 ,54.33 ,15.04 
11018.67 ,54.35 ,14.92 
11127.17 ,54.29 ,14.97 
11211.28 ,54.26 ,15.01 
11244.48 ,54.26 ,15.02 
11176.19 ,54.28 ,14.99 
11224.46 ,54.28 ,15.01 
11155.34 ,54.29 ,14.98 
11215.05 ,54.28 ,15.01 
11149.03 ,54.28 ,14.98 
11333.91 ,54.27 ,15.06 
11190.71 ,54.31 ,15.00 
11203.37 ,54.32 ,15.01 
11203.60 ,54.32 ,15.01 
11313.74 ,54.32 ,15.05 
11182.52 ,54.35 ,15.00 
11208.91 ,54.35 ,15.01 
11068.43 ,54.35 ,14.95 
11064.17 ,54.30 ,14.94 
11172.49 ,54.25 ,14.99 
11337.27 ,54.24 ,15.06 
11151.62 ,54.28 ,14.98 
11228.09 ,54.28 ,15.02 
11210.64 ,54.29 ,15.01 
11169.90 ,54.29 ,14.99 
11231.93 ,54.29 ,15.02 
11084.31 ,54.30 ,14.95 
11277.23 ,54.26 ,15.04 
11198.67 ,54.29 ,15.00 
11208.86 ,54.29 ,15.01 
11067.59 ,54.30 ,14.95 
11269.08 ,54.26 ,15.03 
11160.88 ,54.28 ,14.99 
11215.61 ,54.27 ,15.01 
11090.85 ,54.28 ,14.96 
11184.13 ,54.25 ,15.00 
11179.05 ,54.24 ,14.99 
11182.51 ,54.24 ,15.00 
11019.08 ,54.24 ,14.92 
11142.00 ,54.19 ,14.98 
11228.24 ,54.17 ,15.02 
11163.19 ,54.19 ,14.99 
11169.89 ,54.19 ,14.99 
11073.87 ,54.20 ,14.95 
11258.14 ,54.17 ,15.03 
11163.75 ,54.20 ,14.99 
11155.77 ,54.20 ,14.98 
11176.38 ,54.20 ,14.99 
11256.77 ,54.21 ,15.03 
11237.00 ,54.24 ,15.02 
11212.61 ,54.27 ,15.01 
11147.22 ,54.28 ,14.98 
11090.95 ,54.27 ,14.96 
11226.22 ,54.24 ,15.01 
11135.07 ,54.26 ,14.97 
11107.29 ,54.25 ,14.96 
11192.04 ,54.22 ,15.00 
11066.64 ,54.23 ,14.94 
11283.03 ,54.19 ,15.04 
11214.66 ,54.23 ,15.01 
11185.60 ,54.25 ,15.00 
11199.03 ,54.26 ,15.00 
11274.75 ,54.27 ,15.04 
11247.33 ,54.30 ,15.02 
11208.99 ,54.33 ,15.01 
11174.75 ,54.34 ,14.99 
11191.78 ,54.33 ,15.00 
11209.47 ,54.33 ,15.01 
11173.14 ,54.34 ,14.99 
11288.90 ,54.33 ,15.04 
11190.66 ,54.36 ,15.00 
11144.71 ,54.36 ,14.98 
11307.30 ,54.34 ,15.05 
11207.03 ,54.37 ,15.01 
11167.75 ,54.37 ,14.99 
11144.66 ,54.36 ,14.98 
11169.99 ,54.34 ,14.99 
11104.51 ,54.32 ,14.96 
11162.19 ,54.29 ,14.99 
11103.14 ,54.27 ,14.96 
11180.93 ,54.24 ,14.99 
11273.80 ,54.24 ,15.04 
11130.86 ,54.27 ,14.97 
11112.23 ,54.25 ,14.96 
11216.05 ,54.23 ,15.01 
11347.34 ,54.24 ,15.07 
11076.20 ,54.30 ,14.95 
11184.10 ,54.27 ,15.00 
11157.84 ,54.27 ,14.98 
11250.34 ,54.26 ,15.03 
11198.73 ,54.28 ,15.00 
11051.96 ,54.29 ,14.94 
11271.35 ,54.24 ,15.03 
11229.26 ,54.27 ,15.02 
11272.25 ,54.29 ,15.04 
11280.22 ,54.32 ,15.04 
11091.76 ,54.35 ,14.96 
11190.52 ,54.32 ,15.00 
11152.12 ,54.31 ,14.98 
11190.78 ,54.30 ,15.00 
11166.16 ,54.29 ,14.99 
11206.56 ,54.29 ,15.01 
11309.28 ,54.29 ,15.05 
11213.75 ,54.33 ,15.01 
11260.84 ,54.34 ,15.03 
11168.55 ,54.36 ,14.99 
11216.02 ,54.35 ,15.01 
11232.04 ,54.35 ,15.02 
11330.96 ,54.36 ,15.06 
11250.22 ,54.40 ,15.03 
11265.37 ,54.41 ,15.03 
11084.09 ,54.43 ,14.95 
11305.77 ,54.38 ,15.05 
11163.31 ,54.40 ,14.99 
11121.78 ,54.39 ,14.97 
11313.69 ,54.35 ,15.05 
11176.94 ,54.37 ,14.99 
11177.42 ,54.36 ,14.99 
11119.76 ,54.35 ,14.97 
11066.43 ,54.31 ,14.94 
11186.43 ,54.26 ,15.00 
11164.54 ,54.25 ,14.99 
11052.01 ,54.24 ,14.94 
11219.86 ,54.20 ,15.01 
11127.05 ,54.20 ,14.97 
11170.89 ,54.19 ,14.99 
11130.52 ,54.19 ,14.97 
11044.64 ,54.17 ,14.93 
11196.18 ,54.13 ,15.00 
11154.84 ,54.14 ,14.98 
11151.63 ,54.14 ,14.98 
11204.39 ,54.15 ,15.00 
11104.28 ,54.16 ,14.96 
11153.41 ,54.15 ,14.98 
11210.74 ,54.15 ,15.01 
11210.00 ,54.17 ,15.01 
11121.94 ,54.20 ,14.97 
11144.92 ,54.19 ,14.98 
11230.36 ,54.19 ,15.02 
11223.93 ,54.21 ,15.01 
11258.30 ,54.23 ,15.03 
11279.19 ,54.27 ,15.04 
11144.96 ,54.31 ,14.98 
11013.03 ,54.30 ,14.92 
11162.11 ,54.25 ,14.99 
11185.44 ,54.24 ,15.00 
11211.14 ,54.24 ,15.01 
11226.51 ,54.25 ,15.01 
11222.11 ,54.27 ,15.01 
11203.20 ,54.29 ,15.00 
11138.64 ,54.30 ,14.98 
11162.13 ,54.29 ,14.99 
11196.05 ,54.28 ,15.00 
11206.87 ,54.29 ,15.01 
11216.48 ,54.30 ,15.01 
11211.92 ,54.31 ,15.01 
11232.83 ,54.32 ,15.02 
11217.04 ,54.33 ,15.01 
11206.51 ,54.34 ,15.01 
11179.29 ,54.35 ,14.99 
11099.62 ,54.34 ,14.96 
11279.14 ,54.31 ,15.04 
11265.61 ,54.33 ,15.03 
11250.41 ,54.36 ,15.03 
11193.30 ,54.38 ,15.00 
11242.38 ,54.37 ,15.02 
11276.45 ,54.38 ,15.04 
11221.32 ,54.41 ,15.01 
11116.70 ,54.41 ,14.97 
11246.16 ,54.38 ,15.02 
11126.22 ,54.38 ,14.97 
11143.94 ,54.35 ,14.98 
11184.93 ,54.32 ,15.00 
11162.89 ,54.31 ,14.99 
11211.17 ,54.30 ,15.01 
11145.89 ,54.30 ,14.98 
11244.34 ,54.28 ,15.02 
11245.92 ,54.30 ,15.02 
11144.56 ,54.32 ,14.98 
11217.16 ,54.30 ,15.01 
11254.00 ,54.31 ,15.03 
11262.59 ,54.32 ,15.03 
11347.42 ,54.35 ,15.07 
11241.61 ,54.40 ,15.02 
11382.07 ,54.41 ,15.08 
11205.10 ,54.46 ,15.01 
11222.88 ,54.46 ,15.01 
11036.03 ,54.45 ,14.93 
11331.86 ,54.39 ,15.06 
11180.76 ,54.41 ,15.00 
11198.27 ,54.39 ,15.00 
11204.39 ,54.38 ,15.01 
11234.58 ,54.37 ,15.02 
11021.35 ,54.37 ,14.93 
11254.98 ,54.31 ,15.03 
11155.91 ,54.31 ,14.98 
11219.66 ,54.29 ,15.01 
11158.99 ,54.29 ,14.99 
11116.74 ,54.28 ,14.97 
11099.11 ,54.25 ,14.96 
11113.18 ,54.22 ,14.96 
11114.45 ,54.19 ,14.97 
11064.36 ,54.16 ,14.94 
11104.51 ,54.13 ,14.96 
11268.83 ,54.10 ,15.03 
11187.87 ,54.14 ,15.00 
11143.76 ,54.16 ,14.98 
11128.09 ,54.16 ,14.97 
11197.37 ,54.15 ,15.00 
11142.13 ,54.16 ,14.98 
11226.39 ,54.16 ,15.01 
11317.24 ,54.19 ,15.05 
11191.26 ,54.24 ,15.00 
11170.70 ,54.26 ,14.99 
11216.99 ,54.26 ,15.01 
11228.66 ,54.28 ,15.02 
11135.95 ,54.29 ,14.98 
11226.11 ,54.28 ,15.01 
11184.21 ,54.29 ,15.00 
11244.11 ,54.30 ,15.02 
11115.81 ,54.31 ,14.97 
11310.38 ,54.29 ,15.05 
11213.57 ,54.33 ,15.01 
11307.53 ,54.34 ,15.05 
11189.89 ,54.38 ,15.00 
11129.27 ,54.38 ,14.97 
11212.29 ,54.35 ,15.01 
11161.23 ,54.35 ,14.99 
11091.57 ,54.34 ,14.96 
11168.82 ,54.30 ,14.99 
11162.18 ,54.28 ,14.99 
11234.13 ,54.27 ,15.02 
11161.22 ,54.28 ,14.99 
11133.57 ,54.28 ,14.97 
11233.50 ,54.26 ,15.02 
11171.38 ,54.27 ,14.99 
11238.51 ,54.27 ,15.02 
11225.13 ,54.29 ,15.01 
11194.18 ,54.30 ,15.00 
11162.48 ,54.31 ,14.99 
11258.21 ,54.30 ,15.03 
11152.88 ,54.32 ,14.98 
11213.77 ,54.31 ,15.01 
11173.13 ,54.31 ,14.99 
11249.72 ,54.31 ,15.03 
11189.28 ,54.32 ,15.00 
11103.86 ,54.32 ,14.96 
11221.24 ,54.29 ,15.01 
11251.83 ,54.30 ,15.03 
11018.86 ,54.32 ,14.92 
11211.60 ,54.26 ,15.01 
11283.17 ,54.26 ,15.04 
11184.70 ,54.29 ,15.00 
11222.78 ,54.30 ,15.01 
11140.28 ,54.31 ,14.98 
11201.04 ,54.29 ,15.00 
11225.99 ,54.29 ,15.01 
11208.58 ,54.31 ,15.01 
11167.30 ,54.31 ,14.99 
11237.50 ,54.30 ,15.02 
11276.85 ,54.32 ,15.04 
11207.32 ,54.34 ,15.01 
11192.43 ,54.35 ,15.00 
11142.92 ,54.35 ,14.98 
11242.61 ,54.33 ,15.02 
11138.63 ,54.34 ,14.98 
11242.31 ,54.32 ,15.02 
11344.90 ,54.33 ,15.07 
11116.28 ,54.37 ,14.97 
11082.32 ,54.35 ,14.95 
11115.92 ,54.31 ,14.97 
11118.08 ,54.27 ,14.97 
11278.53 ,54.24 ,15.04 
11222.82 ,54.27 ,15.01 
11253.71 ,54.28 ,15.03 
11206.44 ,54.31 ,15.01 
11172.80 ,54.31 ,14.99 
11171.19 ,54.31 ,14.99 
11190.15 ,54.30 ,15.00 
11252.30 ,54.30 ,15.03 
11167.34 ,54.31 ,14.99 
11228.56 ,54.31 ,15.02 
11111.26 ,54.32 ,14.96 
11231.97 ,54.29 ,15.02 
11195.95 ,54.30 ,15.00 
11156.59 ,54.30 ,14.98 
11194.66 ,54.29 ,15.00 
11151.54 ,54.29 ,14.98 
11068.27 ,54.27 ,14.95 
11306.10 ,54.23 ,15.05 
11221.68 ,54.27 ,15.01 
11291.73 ,54.28 ,15.04 
11195.98 ,54.32 ,15.00 
11317.42 ,54.33 ,15.06 
11252.85 ,54.37 ,15.03 
11170.16 ,54.39 ,14.99 
11217.65 ,54.38 ,15.01 
11084.71 ,54.37 ,14.95 
11230.98 ,54.33 ,15.02 
11143.67 ,54.33 ,14.98 
11112.52 ,54.31 ,14.97 
11242.88 ,54.28 ,15.02 
11180.53 ,54.29 ,14.99 
11311.98 ,54.29 ,15.05 
11138.28 ,54.32 ,14.98 
11170.86 ,54.31 ,14.99 
11231.80 ,54.30 ,15.02 
11361.29 ,54.31 ,15.07 
11251.64 ,54.36 ,15.03 
11135.87 ,54.38 ,14.98 
11263.46 ,54.36 ,15.03 
11260.79 ,54.37 ,15.03 
11246.26 ,54.39 ,15.02 
11256.87 ,54.40 ,15.03 
11105.44 ,54.41 ,14.96 
11095.24 ,54.37 ,14.96 
11179.12 ,54.33 ,14.99 
11123.23 ,54.31 ,14.97 
11166.95 ,54.28 ,14.99 
11217.17 ,54.26 ,15.01 
11268.74 ,54.27 ,15.03 
11154.41 ,54.29 ,14.98 
11080.92 ,54.28 ,14.95 
11335.68 ,54.25 ,15.06 
11175.92 ,54.29 ,14.99 
11271.33 ,54.29 ,15.03 
11148.52 ,54.31 ,14.98 
11280.22 ,54.30 ,15.04 
11169.42 ,54.33 ,14.99 
11120.47 ,54.32 ,14.97 
11230.36 ,54.29 ,15.02 
11125.55 ,54.30 ,14.97 
13561.57 ,54.28 ,16.01 
13517.39 ,55.03 ,15.98 
13561.77 ,55.83 ,15.99 
13671.47 ,56.58 ,16.03 
13791.02 ,57.28 ,16.08 
13782.94 ,57.94 ,16.08 
13718.82 ,58.51 ,16.06 
13649.72 ,58.98 ,16.03 
13665.53 ,59.36 ,16.04 
13678.78 ,59.68 ,16.05 
13682.00 ,59.94 ,16.06 
13622.02 ,60.16 ,16.04 
13753.10 ,60.32 ,16.09 
13766.92 ,60.48 ,16.09 
13743.35 ,60.61 ,16.09 
13789.57 ,60.70 ,16.11 
13828.80 ,60.78 ,16.12 
13965.39 ,60.84 ,16.17 
13824.34 ,60.92 ,16.12 
13877.96 ,60.95 ,16.14 
13809.93 ,60.96 ,16.12 
13757.66 ,60.93 ,16.10 
13758.41 ,60.88 ,16.10 
13818.77 ,60.80 ,16.12 
13781.86 ,60.74 ,16.10 
13766.74 ,60.66 ,16.10 
13758.45 ,60.57 ,16.09 
13882.41 ,60.48 ,16.14 
13961.00 ,60.41 ,16.17 
13865.03 ,60.37 ,16.13 
13970.25 ,60.30 ,16.17 
14122.08 ,60.26 ,16.22 
14125.52 ,60.25 ,16.22 
14177.76 ,60.25 ,16.24 
13995.66 ,60.25 ,16.18 
14105.84 ,60.20 ,16.22 
13976.03 ,60.17 ,16.17 
14169.63 ,60.09 ,16.24 
14067.64 ,60.07 ,16.20 
14201.28 ,60.02 ,16.25 
14175.35 ,60.00 ,16.24 
14320.28 ,59.98 ,16.29 
14266.36 ,59.99 ,16.27 
14138.30 ,59.99 ,16.23 
14202.88 ,59.94 ,16.25 
14154.92 ,59.90 ,16.23 
14224.15 ,59.85 ,16.26 
14343.17 ,59.82 ,16.30 
14350.65 ,59.82 ,16.30 
14462.78 ,59.83 ,16.34 
14288.06 ,59.86 ,16.28 
14402.83 ,59.84 ,16.32 
14493.76 ,59.85 ,16.35 
14407.72 ,59.87 ,16.32 
14460.83 ,59.88 ,16.34 
